,0,1,2,3,4,5,6,7,8,9
5471,PaganellaAmati,Paganella,filia quondam Amati / filia quondam Amati de Orbagnano,F,,,CCLXXI_233,1243-03-15,2,"['CCLXXI_233', 'CCLXXIIII_236']"
5472,Paganellus,Paganellus / Pagenellus,,M,,,CCCXLVIIII_311,1150-01-01,25,"['CCCXLVIIII_311', 'DXXXX_501', 'CCCCLXII_423', 'CCCCXXXVIII_399', 'XXXXIII_71', 'CCCCLXV_426', 'CCCX_272', 'CCCCXXXXII_403', 'CXXV_142', 'CX_127', 'CCCCXLVIII_409', 'CCLXXI_233', 'CCLXXXXII_254', 'CCCCXXXIIII_394', 'CCCCXXXIII_394', 'C03', 'G528', 'C21', 'LI_LII_79', 'XXVII_56', 'CCCCLXXXXVI_457', 'CCCCLXXXVIIII_450', 'CCCCLXXXVIII_450', 'A01', 'B02']"
5473,Paganellus_piscator,Paganellus / Pagenellus,,M,piscator,,LI_LII_79,1278-09-03,1,['LI_LII_79']
5474,PaganellusAvundine,Paganellus / Pagenellus,Avundine de Vignola / Anundine,M,,,C03,1273-04-25,3,"['C03', 'G528', 'XXVII_56']"
5475,PaganellusBalduini,Paganellus / Pagenellus,filius domini Balduini,M,dominus de Vezano,,CCCCLXV_426,1214-09-01,1,['CCCCLXV_426']
5476,PaganellusBernardi,Paganellus / Pagenellus,quondam Bernardi de Valmori,M,,,CXXV_142,1234-11-26,2,"['CXXV_142', 'B02']"
5477,PaganellusGerardi,Paganellus / Pagenellus,gener qondam Gerardi de Ordeno,M,,,XXXXIII_71,1203-11-11,1,['XXXXIII_71']
5478,PaganellusGuidoni,Paganellus / Pagenellus,filius quondam domini Guidonis de Trebiano,M,,,CCCCLXXXXVI_457,1285-01-03,2,"['CCCCLXXXXVI_457', 'A01']"
5479,PaganellusMontebello,Paganellus / Pagenellus,de Montebello,M,,,C03,1273-04-25,1,['C03']
5480,PaganellusPadule,Paganellus / Pagenellus,de Padule,M,,,CCCX_272,1217-10-24,1,['CCCX_272']
5481,PaganellusPetri,Paganellus / Pagenellus,quondam Petri,M,,,CCLXXXXII_254,1258-05-05,1,['CCLXXXXII_254']
5482,PaganellusPorcara,Paganellus / Pagenellus,de Porcara / de Porcaria,M,dominus de Vezano,,DXXXX_501,1202-05-31,2,"['DXXXX_501', 'CCCCLXII_423']"
5483,PaganellusPorcari,Paganellus / Pagenellus,de Porcari,M,dominus,,C21,1276-10-16,1,['C21']
5484,PaganellusStaçone,Paganellus / Pagenellus,de Staçone,M,,,C03,1273-04-25,2,"['C03', 'G528']"
5485,PaganellusVallerano,Paganellus / Pagenellus,de Vallerano,M,,,CCCCXXXIIII_394,1269-06-18,2,"['CCCCXXXIIII_394', 'CCCCXXXIII_394']"
5486,PaganellusVezano,Paganellus / Pagenellus,frater Ugolini de donna Matelda de Vezano,M,dominus de Vezano,,CCCCLXII_423,1203-05-13,3,"['CCCCLXII_423', 'CCCCXXXVIII_399', 'CCCCXXXXII_403']"
5487,PagenellusVignola,Paganellus / Pagenellus,de Vingnola,M,,,XXVI_55,1235-01-01,1,['XXVI_55']
5488,PaganellusZaccagni,Paganellus / Pagenellus,Çaccangni,M,,,CX_127,1235-05-29,1,['CX_127']
5489,PaganetaBurgeti,Paganeta,quondam Burgeti,M,,,C04,1279-12-12,1,['C04']
5490,Paganetus,Paganetus,,M,,,CCCCXIII_374,1227-03-14,7,"['CCCCXIII_374', 'CCCCXL_401', 'CCCCXXXVII_398', 'CVIIII_126', 'CCCCXXXII_393', 'C03', 'B02']"
5491,Paganetusfor,Paganetus,,M,forrarius,,CCCCXXXVII_398,1230-06-20,1,['CCCCXXXVII_398']
5492,PaganetusCornilione,Paganetus,de Cornilione,M,,,CCCCXIII_374,1227-03-14,1,['CCCCXIII_374']
5493,PaganetusIohannis,Paganetus,Iohannis de Postiçola,M,,,C03,1273-04-25,1,['C03']
5494,PaganetusMontebello,Paganetus,del Montebello,M,,,CCCCXXXII_393,1259-01-18,1,['CCCCXXXII_393']
5495,PaganetusPaganelli,Paganetus,filius quondam Paganelli de Linario,M,,,CVIIII_126,1232-10-24,2,"['CVIIII_126', 'B02']"
5496,PaganetusPegoli,Paganetus,de Pegoli,M,,,C03,1273-04-25,1,['C03']
5497,Paganinus,Paganinus / Paganinnus / Pagaminus,,M,,,CIII_120,1188-08-17,47,"['CIII_120', 'CI_118', 'LIIII_81', 'CCCCXIII_374', 'CCCCXXXVII_398', 'LXXVIII_95', 'CXVIII_135', 'CCLIIII_215', 'CXLV_163', 'XXVI_55', 'CCCCI_362', 'CCXVII_178', 'LXXXIII_100', 'XXXXV_73', 'CLXVIII_526', 'C25', 'CCCXXXVIII_300', 'CCCLXXXI_343', 'CCCCLXI_422', 'CCCCLX_421', 'CLXVII_525', 'CCCCXVIIII_380', 'CLIII_171', 'CCCCXVII_378', 'CCCCXVI_377', 'CCCCXXXVI_397', 'CCCCXXIIII_385', 'CCCCXXI_382', 'CCCCXX_381', 'CCCCXXIII_384', 'CCCCXXII_383', 'CCCCV_366', 'CCCCXXV_386', 'CCCCXXXII_393', 'XXXVIIII_68', 'CCCCXXVIIII_390', 'CCCCXXVII_388', 'CCCCXXVIII_389', 'CCCCXXXIIII_394', 'CCCCXXXIII_394', 'C03', 'C24', 'G528', 'LI_LII_79', 'CCCCVII_368', 'C04', 'XXVII_56']"
5498,Paganinus_syndicus,Paganinus / Paganinnus / Pagaminus,,M,syndicus communis burgi de Sarzana,Forse da identificare con Paganino del fu Rollandino de Torsello.,LXXXIII_100,1238-06-30,1,['LXXXIII_100']
5499,Paganinus_calçolarius,Paganinus / Paganinnus / Pagaminus,,M,calçolarius,,LIIII_81,1219-05-01,1,['LIIII_81']
5500,Paganinus_fornarius,Paganinus / Paganinnus / Pagaminus,,M,fornarius,,LI_LII_79,1278-09-03,1,['LI_LII_79']
5501,PaganinusAccolini,Paganinus / Paganinnus / Pagaminus,quondam Accolini,M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5502,PaganinusAnto,Paganinus / Paganinnus / Pagaminus,de Antognolo,M,,,CXLV_163,1232-09-29,1,['CXLV_163']
5503,PaganinusBalognano,Paganinus / Paganinnus / Pagaminus,de Balognano,M,,,C24,1274-06-22,1,['C24']
5504,PaganinusBastardi,Paganinus / Paganinnus / Pagaminus,quondam Bastardi,M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5505,PaganinusBenedicti,Paganinus / Paganinnus / Pagaminus,quondam Benedicti de Sancto Stephano,M,castaldus episcopi,,CCCCXXVII_388,1266-07-15,4,"['CCCCXXVII_388', 'CCCCXXXIIII_394', 'CCCCXXXIII_394', 'CCCCVII_368']"
5506,PaganinusBibola,Paganinus / Paganinnus / Pagaminus,de Bibola,M,castaldus episcopi,,none,none,0,[]
5507,PaganinusBoni,Paganinus / Paganinnus / Pagaminus,quondam Boni / de Bono,M,,,CI_118,1212-04-03,4,"['CI_118', 'CXVIII_135', 'CLXVII_525', 'XXVII_56']"
5508,PaganinusBoniBibola,Paganinus / Paganinnus / Pagaminus,quondam Boni de Bibola,M,,,CLXVII_525,1255-03-04,1,['CLXVII_525']
5509,PaganinusBoniOliveto,Paganinus / Paganinnus / Pagaminus,quondam Boni de Oliveto,M,operarius,,CI_118,1212-04-03,1,['CI_118']
5510,PaganinusCapanna,Paganinus / Pagaminus,de Capanna,M,,,C03,1273-04-25,2,"['C03', 'G528']"
5511,PaganinusCorbellarii,Paganinus / Pagaminus,Corbellarii,M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5512,PaganinusCordula,Paganinus / Paganinnus / Pagaminus,de Cordula,M,,,CCCCXXVIIII_390,1266-06-13,2,"['CCCCXXVIIII_390', 'CCCCXXVIII_389']"
5513,PaganinusCorniliano,Paganinus / Paganinnus / Pagaminus,de Corniliano,M,,,CCCCXXXVII_398,1230-06-20,1,['CCCCXXXVII_398']
5514,PaganinusCorsello,Paganinus / Paganinnus / Pagaminus,de Corsello,M,,,C04,1279-12-12,1,['C04']
5515,PaganinusDannacini,Paganinus / Paganinnus / Pagaminus,quondam Dannacini,M,,,CCCCI_362,1235-01-07,1,['CCCCI_362']
5516,PaganinusDelbono,Paganinus / Paganinnus / Pagaminus,Delbono,M,,,XXVI_55,1235-01-01,1,['XXVI_55']
5517,PaganinusFolo,Paganinus / Paganinnus / Pagaminus,de Folo,M,,,CCCCV_366,1257-04-10,3,"['CCCCV_366', 'C03', 'G528']"
5518,PaganinusFurnolo,Paganinus / Paganinnus / Pagaminus,de Furnolo,M,,,CLXVIII_526,1247-04-07,1,['CLXVIII_526']
5519,PaganinusGerardetti,Paganinus / Paganinnus / Pagaminus,Gerardetti,M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5520,PaganinusIohannis,Paganinus / Paganinnus / Pagaminus,quondam Iohannis,M,consuls de Marola,,CCCCI_362,1235-01-07,1,['CCCCI_362']
5521,PaganinusMainardi,Paganinus / Paganinnus / Pagaminus,quondam Mainardi,M,,,CCCCI_362,1235-01-07,1,['CCCCI_362']
5522,PaganinusMalrasus,Paganinus / Paganinnus / Pagaminus,Malrasus,M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5523,PaganinusNavilie,Paganinus / Paganinnus / Pagaminus,Navilie,M,,,LI_LII_79,1278-09-03,1,['LI_LII_79']
5524,PaganinusOliva,Paganinus / Paganinnus / Pagaminus,de Oliva,M,,,C25,1252-07-30,2,"['C25', 'CCCLXXXI_343']"
5525,PaganinusPeretulo,Paganinus / Paganinnus / Pagaminus,de Peretulo,M,,,C03,1273-04-25,2,"['C03', 'G528']"
5526,PaganinusPiazo,Paganinus / Paganinnus / Pagaminus,de Piazo,M,,,CCCCXIII_374,1227-03-14,1,['CCCCXIII_374']
5527,PaganinusPlolo,Paganinus / Paganinnus / Pagaminus,de Plolo,M,,,CCCCLXI_422,1255-02-09,2,"['CCCCLXI_422', 'CCCCLX_421']"
5528,PaganinusPonzano,Paganinus / Paganinnus / Pagaminus,de Ponçano,M,,,CCXVII_178,1236-08-19,1,['CCXVII_178']
5529,PaganinusRollandini,Paganinus / Paganinnus / Pagaminus,qondam Rollandini Thorselli de Sarzana / de Torsello ,M,syndicus et procurator comunis Sarzana,,XXXVIIII_68,1260-07-30,1,['XXXVIIII_68']
5530,PaganinusScorçera,Paganinus / Paganinnus / Pagaminus,de Scorçera,M,,,C03,1273-04-25,1,['C03']
5531,PaganinusVino,Paganinus / Paganinnus / Pagaminus,de Vino,M,,,LI_LII_79,1278-09-03,1,['LI_LII_79']
5532,PaganinusVenuti,Paganinus / Paganinnus / Pagaminus,Venuti de Blamcha,M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5533,PaganinusVivaldi,Paganinus / Paganinnus / Pagaminus,"quondam Vivaldi de Blamcha, dictus de Piscibus",M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5534,Paganinusnot,Paganinus / Paganinnus / Pagaminus,de Sancto Stephano,M,"notarius; syndicus, actor et procurator ac negociorum gestor episcopi
              Lunensis; castaldus episcopi",attestato dal 1253 (forse 1250) al 1266,CIII_120,1188-08-17,15,"['CIII_120', 'LXXVIII_95', 'XXXXV_73', 'CCCXXXVIII_300', 'CCCCXVIIII_380', 'CLIII_171', 'CCCCXVII_378', 'CCCCXVI_377', 'CCCCXXIIII_385', 'CCCCXXI_382', 'CCCCXX_381', 'CCCCXXIII_384', 'CCCCXXII_383', 'CCCCXXV_386', 'CCCCXXVIII_389']"
5535,Paganinusnot2,Paganinus / Paganinnus / Pagaminus,,M,domini Frederici secundi Romanorum imperatoris notarius,attestato in una autentica non datata,CIII_120,1188-08-17,1,['CIII_120']
5536,Paganinusnot3,Paganinus / Paganinnus / Pagaminus,,M,consiliarius Sarzane,Attestato nel 1245.,XXXXV_73,1245-02-28,1,['XXXXV_73']
5537,Paganucius,Paganucius,,M,,,CCCL_312,1140-11,2,"['CCCL_312', 'XXVII_56']"
5538,PaganuciusBonavite,Paganucius,Bonavite Chierianda,M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5539,PaganuciusDolcebone,Paganucius,filius Dolcebone,M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5540,PaganuciusPadule,Paganucius,de Padule,M,,,CCCL_312,1140-11,1,['CCCL_312']
5541,Paganus,Paganus,,M,,,CCXXIII_184,1084-06,25,"['CCXXIII_184', 'DVIIII_470', 'CCLI_212', 'CCXLV_206', 'CCCLXXV_337', 'CCLXXVI_238', 'CCXLVIIII_210', 'CCCCXXX_391', 'CCXLVIII_209', 'CCCLXXXXIII_354', 'XXXV_64', 'CCL_211', 'CCCXVIIII_281', 'XXXXVI_74', 'CCCLXXXXII_353', 'C25', 'CCCXLI_303', 'CCCLXXXI_343', 'CCCCV_366', 'CCCCXXXIIII_395', 'C03', 'C24', 'G528', 'A01', 'D27']"
5542,Paganusfrat,Paganus,,M,frater de ordine Fratrum Minorum,,CCCCXXXIIII_395,1257-06-08,1,['CCCCXXXIIII_395']
5543,Paganusnot,Paganus / Paganinus,,M,notarius sacri palacii,"presente in diverse autentiche non datate, due posteriori al 1231, e in un atto
              del 1257 in cui viene detto sia ",CCLI_212,1197-12-12,10,"['CCLI_212', 'CCXLV_206', 'CCLXXVI_238', 'CCXLVIIII_210', 'CCCCXXX_391', 'CCXLVIII_209', 'CCL_211', 'CCCXVIIII_281', 'CCCXLI_303', 'CCCCV_366']"
5544,PaganusAlodo,Paganus,de Alodo,M,,,C03,1273-04-25,2,"['C03', 'G528']"
5545,PaganusArmo,Paganus,de rivo de Armo,M,,,CCXXIII_184,1084-06,1,['CCXXIII_184']
5546,PaganusBalognano,Paganus,de Balognano,M,,,CCCLXXXXIII_354,1226-01-31,4,"['CCCLXXXXIII_354', 'C25', 'CCCLXXXI_343', 'A01']"
5547,PaganusFaitinelli,Paganus,Faitinelli,M,,,D27,1297-11-10,1,['D27']
5548,PaganusMassa,Paganus,de Massa,M,dominus,,XXXV_64,1231-03-30,2,"['XXXV_64', 'XXXXVI_74']"
5549,PaganusMatelde,Paganus,filius Matelde de Balognano et Faime quondam Sinibaldi de Prato,M,,,CCCLXXXXIII_354,1226-01-31,2,"['CCCLXXXXIII_354', 'CCCLXXXXII_353']"
5550,PaganusMonte,Paganus,de Monte,M,,,C03,1273-04-25,1,['C03']
5551,PaganusRamundini,Paganus,Ramundini,M,,,C25,1252-07-30,2,"['C25', 'CCCLXXXI_343']"
5552,PaganusStipeto,Paganus,de Stipeto,M,,,C03,1273-04-25,1,['C03']
5553,Paininus_sartor,Paininus,,M,sartor,,LI_LII_79,1278-09-03,1,['LI_LII_79']
5554,PalealogusPetrinot,Palealogus / Palialogus,filius Petri notarii de castro Sarzane,M,notarius,"Attestato in un'autentica non datata, ma di poco posteriore al 1279.",DXXI_482,1279-02-21,2,"['DXXI_482', 'DXXVI_487']"
5555,Palerinus,Palerinus,,M,,,C04,1279-12-12,1,['C04']
5556,Pallucus,Pallucus,,M,,,LIIII_81,1219-05-01,1,['LIIII_81']
5557,Palmera,Palmera / Palmeria,,M,,,CCLXXXXI_253,1180-01-01,2,"['CCLXXXXI_253', 'C03']"
5558,PalmeriaBaldecione,Palmeria,soror Bonensigne de Baldecione,M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5559,PalmeriaBonfilioli,Palmeria,quondam Bonfilioli,F,,,CCCXVI_278,1230-06-01,1,['CCCXVI_278']
5560,PalmeriaSensi,Palmeria,filia quondam Sensi,F,,,C03,1273-04-25,2,"['C03', 'G528']"
5561,PalmeriaStiparia,Palmeria,Stiparia,F,,,C24,1274-06-22,2,"['C24', 'G528']"
5562,Palmerinus_pelliciarius,Palmerinus,,M,pelliciarius,,XXVII_56,1285-01-01,1,['XXVII_56']
5563,PalmerinusAlbertiPanlevati,Palmerinus,Alberti Panlevati,M,,,C03,1273-04-25,1,['C03']
5564,PalmerinusAlbertini,Palmerinus,"quondam domini Albertini de Armanno de Pontremulo, frater Henrici",M,dominus de Tivegna,,CCCCLXXVIIII_441,1252-10-06,2,"['CCCCLXXVIIII_441', 'CCCCLXXXXV_456']"
5565,PalmerinusÇanni,Palmerinus,de Avula quondam Çanni,M,,,CCXLVI_207,1278-03-16,1,['CCXLVI_207']
5566,PalmerinusGerardetti,Palmerinus,"dictus Serotenus, filius quondam Gerardetti de Soperchia",M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5567,PalmerinusGerardini,Palmerinus,quondam domini Gerardini de Viano,M,,,DXIIII_475,1262-10-02,1,['DXIIII_475']
5568,PalmerinusGuidonis,Palmerinus / Palmerius,filius Guidonis de Herberia,M,,,CCLVIII_219,1197-12-11,3,"['CCLVIII_219', 'CCXXXIII_194', 'CCXLIII_204']"
5569,PalmerinusMaiola,Palmerinus / Palmerius,de Maiola,M,,,C03,1273-04-25,1,['C03']
5570,PalmerinusPalmeris,Palmerinus,Palmeris / filius quondam Palmerii Armannini,M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5571,Palmerius,Palmerius,,M,,,LXI_88,1170-08,26,"['LXI_88', 'DXVII_478', 'CCCCLXXXXI_452', 'LIIII_81', 'CCCXVI_278', 'XXVI_55', 'CCCLXXVIII_340', 'CCCXII_274', 'DXLIIIIbis_506', 'DXLIII_504', 'DLII_514', 'DXLVIII_510', 'DXLVII_509', 'DLI_513', 'DL_512', 'DXLVIIII_511', 'CL_168', 'CCCCV_366', 'DXV_476', 'C03', 'C06', 'C24', 'G528', 'LI_LII_79', 'XXVII_56', 'D27']"
5572,Palmeriuscons,Palmerius,,M,consiliarius Carrarie,,CCCXII_274,1235-05-22,1,['CCCXII_274']
5573,Palmerius_syndicus,Palmerius,,M,syndicus domini episcopi Lunensis,,DXLIIIIbis_506,1237-06-12,3,"['DXLIIIIbis_506', 'DXLIII_504', 'DLII_514']"
5574,Palmerius_vassallus,Palmerius,,M,ambaxiator et vassallus ,,C06,1273-04-25,1,['C06']
5575,PalmeriusAcursi,Palmerius,quondam Acursi,M,,,CCCXVI_278,1230-06-01,1,['CCCXVI_278']
5576,PalmeriusAppiola,Palmerius,de Appiola,M,,,C03,1273-04-25,2,"['C03', 'G528']"
5577,PalmeriusArmannini,Palmerius,Armannini,M,,,C03,1273-04-25,2,"['C03', 'G528']"
5578,PalmeriusBrentii,Palmerius,Brentii,M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5579,PalmeriusFontana,Palmerius,de Fontana,M,,,C03,1273-04-25,1,['C03']
5580,PalmeriusGerardini,Palmerius,Gerardini,M,,,LI_LII_79,1278-09-03,1,['LI_LII_79']
5581,PalmeriusNigra,Palmerius,de Nigra,M,,,C03,1273-04-25,1,['C03']
5582,PalmeriusPaganetti,Palmerius,Paganetti / Pagametti,M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5583,PalmeriusPalmerii,Palmerius,Palmerii,M,,,D27,1297-11-10,1,['D27']
5584,PalmeriusPellarii_notarius,Palmerius, quondam Pellarii filius,M,auctoritate imperialis notarius,Attestato tra 1239 e 1240.,DXLVIII_510,1239-05-04,5,"['DXLVIII_510', 'DXLVII_509', 'DLI_513', 'DL_512', 'DXLVIIII_511']"
5585,PalmeriusPetri,Palmerius,Petri de Davino,M,,,LIIII_81,1219-05-01,1,['LIIII_81']
5586,PalmeriusPonzanello,Palmerius,de Ponzanello,M,,,DXV_476,1269-09-18,1,['DXV_476']
5587,PalmeriusRiccione,Palmerius,de Riccione / Riccione,M,,,XXVI_55,1235-01-01,2,"['XXVI_55', 'XXVII_56']"
5588,PalmeriusRustichelli,Palmerius,quondam Rustichelli de Mamiano,M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5589,PalmeriusSavia,Palmerius,de Savia,M,,,CL_168,1255-05-30,1,['CL_168']
5590,PalmeriusTrebiano,Palmerius,de Trebiano,M,,,LXI_88,1170-08,2,"['LXI_88', 'DXVII_478']"
5591,Palmerolus,Palmerolus,,M,,,CCCCXIII_374,1227-03-14,3,"['CCCCXIII_374', 'C03', 'G528']"
5592,PalmerolusFontana,Palmerolus,de Fontana,M,,,CCCCXIII_374,1227-03-14,1,['CCCCXIII_374']
5593,PalmerolusVenture,Palmerolus,quondam Venture,M,,,C03,1273-04-25,2,"['C03', 'G528']"
5594,Pançera,Pançera,,M,,,CCCXLVIIII_311,1150-01-01,1,['CCCXLVIIII_311']
5595,Pancerinus,Pancerinus,,M,,,XXXVII_66,1259-06-04,7,"['XXXVII_66', 'XXXVI_65', 'XXXVIIII_68', 'C03', 'G528', 'C04', 'XXVII_56']"
5596,Pancerinus_cons,Pancerinus,,M,consiliarius Sarzane,,XXXVII_66,1259-06-04,3,"['XXXVII_66', 'XXXVI_65', 'XXXVIIII_68']"
5597,PancerinusCursi,Pancerinus,quondam Cursi,M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5598,PancerinusFalcinello,Pancerinus,de Falcinello,M,,,C03,1273-04-25,2,"['C03', 'G528']"
5599,Pandulfus_presbyter,Pandulfus,,M,presbyter,,X_39,1183-02-06,1,['X_39']
5600,PanicaciusVallecla,Panicacius,de Vallecla,M,,,CCLXXVI_238,1209-03-05,2,"['CCLXXVI_238', 'CCLXXV_237']"
5601,Panicia,Panicia,,F,,,C25,1252-07-30,2,"['C25', 'CCCLXXXI_343']"
5602,Panicolus,Panicolus,,M,,,CCCXLVIIII_311,1150-01-01,1,['CCCXLVIIII_311']
5603,PanicusLacanale,Panicus,de Lacanale / de La Canale,M,,,LXXXXVIII_115,1279-04-19,2,"['LXXXXVIII_115', 'LXXXXVIIII_116']"
5604,Panigacius,Panigacius,,M,,,CCCLXXXVIIII_350,1139-02,2,"['CCCLXXXVIIII_350', 'XLVIII_76']"
5605,PanigaciusFantinelli,Panigacius,quondam Fantinelli,M,,,XLVIII_76,1232-08-15,1,['XLVIII_76']
5606,Paninus,Paninus,,M,,,CCCXLVIIII_311,1150-01-01,1,['CCCXLVIIII_311']
5607,PanizariusZovagallo,Panizarius,de Zovagallo,M,,,CCCCXII_373,1204-07-09,1,['CCCCXII_373']
5608,Pansutus,Pansutus,,M,,,CCCXLVIIII_311,1150-01-01,1,['CCCXLVIIII_311']
5609,Papa,Papa,,M,,,CCCLXXV_337,1199-01-01,2,"['CCCLXXV_337', 'G528']"
5610,Parcis,Parcis / Parce,,M,correrius,,CCCXXII_284,1268-12-18,1,['CCCXXII_284']
5611,ParceRustigetti,Parcis / Parce,Rustigetti,M,correrius,,C03,1273-04-25,1,['C03']
5612,Parens,Parens,,M,,,LXI_88,1170-08,69,"['LXI_88', 'DXXXII_493', 'CCCCLXXI_433', 'CCCLXI_323', 'CCLXXV_237', 'CCCCLXV_426', 'LIII_80', 'LV_82', 'CCCCXIII_374', 'LXXXXVII_114', 'CXIIII_131', 'CXVII_134', 'CV_122', 'CVIIII_126', 'CXXXVII_154', 'CXXX_147', 'CXI_128', 'CXXV_142', 'CCCCI_362', 'CCCLXXXVII_348', 'CXVI_133', 'CCLXXXXIII_255', 'CCLXXXV_247', 'CVII_124', 'CX_127', 'CXXVIII_145', 'CXXVII_144', 'CXX_137', 'CCLXXXXIIII_256', 'CCLXXXXV_257', 'CCLXXXVIII_250', 'CCXVII_178', 'CCCCLV_416', 'CXII_129', 'CXLVII_165', 'CXIII_130', 'LXXXVI_103', 'CCLXXI_233', 'CCLXXIIII_236', 'CCLXXIII_235', 'CLXVIII_526', 'LXXVIIII_96', 'CCCCLVII_418', 'CCLXXX_242', 'CLXVIIII_527', 'CCCCVIII_369', 'CLXVII_525', 'CL_168', 'CCLXXXX_252', 'CXLIIII_162', 'CCCCLXXXXIIII_455', 'CCLXXXXII_254', 'CCCCXXVIIII_390', 'CCCCXXVIII_389', 'CXV_132', 'CLXV_523', 'CLXIIII_522', 'CLXVI_524', 'C03', 'G528', 'CLVII_175', 'LI_LII_79', 'DXX_481', 'DXXII_483', 'C04', 'XXVII_56', 'XXVIIII_58', 'A01', 'B02']"
5613,Parenscas,Parens,,M,castaldus curie castri Sarzane,,LXXXVI_103,1237-08-22,2,"['LXXXVI_103', 'CCCCLXXXXIIII_455']"
5614,Parenscon,Parens,,M,consiliarius de Albiano,da identificarsi forse con Parens de Albiano,CCCCXXVIIII_390,1266-06-13,1,['CCCCXXVIIII_390']
5615,Parens_corarius,Parens,,M,corarius,,LI_LII_79,1278-09-03,1,['LI_LII_79']
5616,Parensiud,Parens,,M,iudex de Vallecla,,none,none,0,[]
5617,Parensmag,Parens,,M,magister,,CCCCI_362,1235-01-07,1,['CCCCI_362']
5618,Parenspres,Parens,,M,presbyter de Colognola,,CCCCLXV_426,1214-09-01,1,['CCCCLXV_426']
5619,Parensvic,Parens,,M,vicedominus,,CCCCLXXI_433,1182-01-07,1,['CCCCLXXI_433']
5620,ParensAccolini,Parens,quondam Accolini,M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5621,ParensAlbiano,Parens,de Albiano,M,,,CCCCXXVIII_389,1266-08-22,1,['CCCCXXVIII_389']
5622,ParensBellandini,Parens,Bellandini,M,,,C03,1273-04-25,3,"['C03', 'G528', 'XXVII_56']"
5623,ParensBertholotti,Parens,Bertholotti,M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5624,ParensCaneva,Parens,de Caneva,M,,,C03,1273-04-25,1,['C03']
5625,ParensCorvaria,Parens,de Corvaria,M,,,LIII_80,1219-03-08,1,['LIII_80']
5626,ParensEcclesia,Parens,de Ecclesia,M,,,C03,1273-04-25,1,['C03']
5627,ParensFalcinello,Parens,de Falcinello,M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5628,ParensGueriseti,Parens,Gueriseti,M,,,C03,1273-04-25,2,"['C03', 'G528']"
5629,ParensNaponis,Parens,quondam Naponis de Falcinello,M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5630,ParensPaganini,Parens,quondam Paganini,M,,,DXXII_483,1279-02-21,1,['DXXII_483']
5631,ParensPasqualini,Parens,"quondam Pasqualini / quondam Pasqualini de castro Sarzane / de
                Pasqualino",M,castaldus,,LXXXXVII_114,1228-09-24,40,"['LXXXXVII_114', 'CXIIII_131', 'CXVII_134', 'CV_122', 'CVIIII_126', 'CXXXVII_154', 'CXXX_147', 'CXI_128', 'CXXV_142', 'CCCLXXXVII_348', 'CXVI_133', 'CCLXXXXIII_255', 'CCLXXXV_247', 'CVII_124', 'CX_127', 'CXXVIII_145', 'CXXVII_144', 'CXX_137', 'CCLXXXXIIII_256', 'CCLXXXXV_257', 'CCLXXXVIII_250', 'CCXVII_178', 'CCCCLV_416', 'CXII_129', 'CXLVII_165', 'CXIII_130', 'CCLXXIIII_236', 'CCLXXIII_235', 'LXXVIIII_96', 'CCCCLVII_418', 'CCLXXX_242', 'CCCCVIII_369', 'CL_168', 'CCLXXXX_252', 'CXLIIII_162', 'CCLXXXXII_254', 'C03', 'G528', 'XXVII_56', 'B02']"
5632,ParensPatrisii,Parens,quondam Patrisii de Bibola,M,,,CCLXXI_233,1243-03-15,1,['CCLXXI_233']
5633,ParensPellini,Parens,quondam Pellini,M,castaldus,,CCCCI_362,1235-01-07,1,['CCCCI_362']
5634,ParensProdomi,Parens,Prodomi de Piloso,M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5635,ParensRanuncini,Parens,filius Ranuncini,M,,,XXVIIII_58,1285-04-04,1,['XXVIIII_58']
5636,ParensRivelli,Parens,filius quondam Rivelli de Temdola,M,,,XXVII_56,1285-01-01,1,['XXVII_56']
5637,ParensRollandini,Parens,filius quondam Rollandini de Stadano,M,"dominus, iudex vicarii province Lunisiane",,DXX_481,1279-02-19,4,"['DXX_481', 'XXVII_56', 'A01', 'B02']"
5638,ParensSarzanensis,Parens,quondam Sarzanensis Ricapanici / de Sarzanese,M,"dominus, iudex vicarii province Lunisiane",,C03,1273-04-25,3,"['C03', 'G528', 'XXVII_56']"
